year,month,day,hour,min,area,property,death,death_fireman,injury,injury_fireman,missing,detail,where,longtitude,latitude,reason,province,type,reason2,GDP,rank_G,killed_injured,id
2017,7,10,23,12,100,9.95,3,,,,,电动自行车在充电过程中电气线路故障,浙江省台州市三门县珠岙镇高枧村枧水路163号民房,121.267916,29.054449,电气（电器）,浙江,住宅,电气（电动车）,51768.26,5,3,00710
2017,7,14,11,53,240,1300,5,,3,,,重庆缤纷雪文化产业有限公司违规装修发生爆燃的安全事故,重庆市九龙坡区袁家岗奥体路1号中新·城上城,106.516645,29.534276,违章操作,重庆,工厂,违章操作,19500.27,19,8,00711
2017,7,16,4,32,170,20,22,,,,,人为纵火,江苏省苏州市常熟市湘江东路与衡山路交界处的常熟市虞山镇漕泾2区74幢, ,31.666886,人为,江苏,住宅,人为（纵火）,85900.9,2,22,00779
2017,7,25,6,44,200,61.5,4,,,,,电气线路故障,江西省景德镇市珠山区昌江大道凉山树一巷一民房,117.22064,29.31261,电气（电线）,江西,住宅,电气（电线）,20818.5,17,4,00712
2017,8,11,,,230,841.8,9,,1,,,人为纵火,新疆维吾尔自治区塔城地区沙湾县石河子老街天合地摊劳保店门前摊位,86.031566,44.321548,人为,新疆,公共,人为（纵火）,10920,27,10,00713
2017,8,17,19,46,116,13.4555,3,,,,,电气故障,福建省漳州市诏安县南诏镇文化古街一油漆店面,117.185194,23.712258,电气（电线）,福建,住宅,电气（电线）,32298.28,11,3,00714
2017,8,19,3,29,,,5,,,,,平板电动三轮车上电气线路短路，引燃周围可燃物导致火灾发生,内蒙古集宁区桥西新华街红桥路一民房,113.075726,41.03661,电气（电器）,内蒙古,住宅,电气（电动车）,17472,21,5,00715
2017,9,4,23,50,,219.5,6,,2,,,放火嫌疑案件,广西柳州市三江侗族自治县独峒镇干冲村干冲屯,109.499428,26.001891,人为,广西,住宅,人为（纵火）,20396.25,18,8,00716
2017,9,10,,,216,18.9,3,,,,,电动自行车在充电过程中发生电气故障,新疆维吾尔自治区喀什地区喀什市库木代尔瓦扎街道办事处古城社区一组67号住宅,76.001722,39.462602,电气（电器）,新疆,住宅,电气（电动车）,10920,27,3,00717
2017,9,25,0,,380,50,11,,2,,,电气线路故障,浙江省台州玉环市玉城街道小水埠二路工业区常兴路21号一出租房,121.272214,28.110812,电气（电线）,浙江,住宅,电气（电线）,51768.26,5,13,00780
2017,9,29,4,49,90.6,26.7,3,,,,,电气线路发生故障,湖北省天门市皂市镇花园一路101号民房,113.305024,30.845671,电气（电线）,湖北,住宅,电气（电线）,36522.95,8,3,00718
2017,10,5,22,47,130,20,3,,,,,疑似人为纵火,辽宁省辽阳市灯塔市西马峰镇小纸房村一民房起火,123.221334,41.350762,人为,辽宁,住宅,人为（纵火）,23942,15,3,00719
2017,10,11,1,50,80,31.5,3,,,,,摩托车电气线路故障,湖南省怀化市沅陵县筲箕湾镇张先金居民自建房一层,110.305092,28.233961,电气（电器）,湖南,住宅,电气（电动车）,34590.56,10,3,00720
2017,11,8,6,58,15,1.3,3,,1,,,不排除电气线路故障引发火灾,湖南省株洲市荷塘区新屋街126号民房,113.167218,27.845214,电气（电线）,湖南,住宅,电气（电线）,34590.56,10,4,00721
2017,11,12,16,50,,4.3,4,,,,,人为纵火,山东省枣庄市山亭区徐庄镇安上村张显合家住宅,117.529628,35.103828,人为,山东,住宅,人为（纵火）,72678.18,4,4,00722
2017,11,18,18,18,2500,5,19,,8,,,电气线路故障,北京市大兴区西红门镇新建二村一处在建地下冷库,116.430532,39.73451,电气（电线）,北京,工厂,电气（电线）,28000.4,13,27,00781
2017,11,19,23,20,16,1.64,3,,,,,电热水器底座连接线路故障，产生高温，引燃周边可燃物引发本次火灾,四川省雅安市天全县两路乡两路口村2组王泽清住宅,102.393578,29.923225,电气（电器）,四川,住宅,电气（电器）,36980.2,7,3,00724
2017,11,20,,,200,165.2,6,,,,,电气线路故障,广东省佛山市南海区大沥镇谭约村一床上用品厂,113.157979,23.104597,电气（电线）,广东,工厂,电气（电线）,89879.23,1,6,00725
2017,11,23,23,42,70,21.5,3,,,,,电动自行车充电故障,江苏省张家港市善港村北区8组31号居民房,120.492297,31.914171,电气（电器）,江苏,住宅,电气（电动车）,85900.9,2,3,00726
2017,11,25,,,20,1,4,,3,,,插头与插座接触不良产生电弧起火引燃周围可燃物并扩大成灾,上海市闵行区虹梅南路3001弄25栋居民住宅,121.4416,31.09866,电气（电线）,上海,住宅,电气（电线）,30133.86,12,7,00727
2017,11,26,22,35,,7.8,3,,,,,人为导致天然气泄漏遇火源起火,山东省东营市峨眉山路与潍坊路交汇处宋金利经营的馒头作坊,118.462898,37.415285,人为,山东,工厂,人为,72678.18,4,3,00728
2017,11,27,2,55,200,33.5,4,,,,,人为纵火,山西省太原市尖草坪区北中环桥西别哈小区A栋东单元6层601室,112.530163,37.905481,人为,山西,住宅,人为（纵火）,14973.5,25,4,00723
2017,12,1,4,1,300,1081,10,,5,,,遗留烟蒂,天津市河西区友谊路君谊大厦1号楼,117.210806,39.09453,吸烟,天津,公共,吸烟,18595.38,20,15,00782
2017,12,4,23,0,300,65.8,3,,,,,,云南省昭通市镇雄县尖山乡尖山村李俊龙租用的王华仁户房屋,104.951089,27.604043,原因不明,云南,住宅,,16531.34,22,3,00729
2017,12,9,,,120,60,8,,,,,电源线过负荷爆断，掉落引燃下方可燃物起火,广东省汕尾市海丰县公平镇日兴路9号一村民自建房（林记杂货店）,115.403155,23.06307,电气（电线）,广东,公共,电气（电线）,89879.23,1,8,00730
2017,12,10,13,51,10,0.78,6,,,,,桑拿炉炉丝温度异常升高，引燃炉口水桶等塑料物品蔓延成灾,河北省邯郸市永年区大北汪镇金海岸洗浴中心,114.699424,36.86209,电气（电器）,河北,公共,电气（电器）,36000,9,6,00731
2017,12,27,4,48,60,6,3,,,,,电脑电源插头与移动排插接触不良打火引发火灾,湖南省岳阳市岳阳楼区五里牌路376号新路口小区家和批发部,113.14101,29.375014,电气（电线）,湖南,公共,电气（电线）,34590.56,10,3,00732
2017,12,30,2,50,400,300,5,,,,,电气线路短路,江西省赣州市南康区唐江镇步行街一民房,114.750646,25.833914,电气（电线）,江西,住宅,电气（电线）,20818.5,17,5,00733
